created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sat Dec 02 09:57:45 +0000 2023;1730888977350369651;"Ganjar dan Mahfud MD memberikan teladan luar biasa dengan menggabungkan pendidikan dan pelatihan vokasi. Semoga hal ini membawa kemajuan besar bagi bangsa kita. @Moyo43368285  GPMMD 4Ende https://t.co/scLG5mGHJa";0;0;0;0;in;1688392169881829376;1730888977350369651;ast_phoenixx;https://twitter.com/ast_phoenixx/status/1730888977350369651
Sat Dec 02 09:57:35 +0000 2023;1730888934744641678;"Tiba di Bandara Muhammad Salahuddinbelo, Nusa Tenggara (2/12/2023). Ganjar langsung disambut hangat dan penuh antusias oleh warga, sekaligus dipakaikan kalung khas masyarakat setempat.   Kegembiraan nampak terpancar, ketika salam sapa bersama warga berlangsung. Pun dibarengi… https://t.co/jYjOKyBGA1";0;1;11;16;in;1226725839099707392;1730888934744641678;aan_muba;https://twitter.com/aan_muba/status/1730888934744641678
Sat Dec 02 09:57:31 +0000 2023;1730888918307062064;"Semoga melalui langkah ini, anak-anak kita bisa mengejar impian mereka dengan lebih percaya diri. Terimakasih, Pak Ganjar! @obenkyousadewa  GPMMD 4Ende https://t.co/XXNyCOwUYU";0;0;0;0;in;1681915274088554499;1730888918307062064;windisimon_;https://twitter.com/windisimon_/status/1730888918307062064
Sat Dec 02 09:57:27 +0000 2023;1730888902968521068;"Pendekatan Pak Ganjar membuktikan bahwa dialog yang baik adalah kunci untuk mencapai pemahaman dan solusi yang adil. @FZidan22  GPMMD 4Ende https://t.co/IXXUk0NsEY";0;0;0;0;in;1684484518798057473;1730888902968521068;adityabima43909;https://twitter.com/adityabima43909/status/1730888902968521068
Sat Dec 02 09:57:26 +0000 2023;1730888900137377799;"@ganjarpranowo Semoga pak ganjar lebih bisa memajukan indonesia";0;0;0;0;in;1626503451315142658;1730825211342405780;geishaputri93;https://twitter.com/geishaputri93/status/1730888900137377799
Sat Dec 02 09:57:25 +0000 2023;1730888893313273999;"@ganjarpranowo Pak Ganjar Pranowo Selalu memberikan energi positif untuk semua kalangan masyarakat";0;0;0;0;in;1707587532052148224;1730804230074888561;dustypink25;https://twitter.com/dustypink25/status/1730888893313273999
Sat Dec 02 09:57:16 +0000 2023;1730888856646599142;"Menyatu antara pendidikan dan dunia usaha adalah langkah progresif yang perlu diapresiasi. Sukses terus, Pak Ganjar! @obethutabarat  GPMMD 4Ende https://t.co/SMmwQweWP2";0;0;0;0;in;1689893338915479553;1730888856646599142;DeviTrianka;https://twitter.com/DeviTrianka/status/1730888856646599142
Sat Dec 02 09:57:07 +0000 2023;1730888818621063575;"Pak Ganjar mengajarkan bahwa kecerdasan bukan hanya diukur dari nilai akademis, tapi juga dari keterampilan yang dapat diterapkan dalam kehidupan sehari-hari. @ObySobri  GPMMD 4Ende https://t.co/mkkG7tia9H";0;0;0;0;in;1681913131860369409;1730888818621063575;BagusPrase98;https://twitter.com/BagusPrase98/status/1730888818621063575
Sat Dec 02 09:57:05 +0000 2023;1730888809666302338;"Kebebasan minat anak bangsa menjadi nyata dengan adanya inisiatif dari Pak Ganjar. Semoga hal ini menjadi awal yang baik untuk masa depan pendidikan Indonesia. @oche_80  GPMMD 4Ende https://t.co/x6RHmw3RAa";0;0;0;0;in;1689834124989935616;1730888809666302338;HiilmanArdian;https://twitter.com/HiilmanArdian/status/1730888809666302338
Sat Dec 02 09:56:57 +0000 2023;1730888776610918481;"Terima kasih kepada Pak Ganjar dan Pak Mahfud MD yang memastikan bahwa terorisme tidak memiliki tempat di negeri kita, menjaga kedamaian dan persatuan. @IYUNG_Chaerul  GPMMD 4Ende https://t.co/J98kvyao6J";0;0;0;0;in;1691332735284240384;1730888776610918481;raydhaner;https://twitter.com/raydhaner/status/1730888776610918481
Sat Dec 02 09:56:53 +0000 2023;1730888761800843334;"Integrasi pendidikan dan pelatihan vokasi oleh Pak Ganjar adalah langkah cerdas untuk menciptakan generasi yang siap berkontribusi di dunia kerja. @naymadridista  GPMMD 4Ende https://t.co/BBe8ZkjxjQ";0;0;0;0;in;1688755252462538753;1730888761800843334;ZahwaSakila;https://twitter.com/ZahwaSakila/status/1730888761800843334
Sat Dec 02 09:56:52 +0000 2023;1730888756654391629;"@ganjarpranowo Semangat pak ganjar merubah indonesia ke arah yg jauh lebih baik lagi";0;0;0;0;in;1626547672252284928;1730825211342405780;neltasaputri;https://twitter.com/neltasaputri/status/1730888756654391629
Sat Dec 02 09:56:51 +0000 2023;1730888751419961713;"Pak Ganjar, visi Anda membawa harapan besar untuk pariwisata lokal. Teruskan langkah dan semoga sukses selalu! @rosihan_irfan  GPMMD 4Ende https://t.co/qIpXvNUGUt";0;0;0;0;in;1687405350029553665;1730888751419961713;renjanasekalaa;https://twitter.com/renjanasekalaa/status/1730888751419961713
Sat Dec 02 09:56:50 +0000 2023;1730888749306073522;"Terinspirasi dengan langkah-langkah Ganjar-Mahfud dalam meningkatkan sistem kesehatan nasional. Semoga program ini membawa manfaat besar bagi masyarakat Indonesia. @jutek_david  GPMMD 4Ende https://t.co/BowbQVjzib";0;0;0;0;in;1680861889881055232;1730888749306073522;BudiSan7o;https://twitter.com/BudiSan7o/status/1730888749306073522
Sat Dec 02 09:56:48 +0000 2023;1730888738086223884;"@Leony_aja nomor 3 pastii jaya, terbukti karene Ganjar Mahfud Cr3ative 🤟🏻🤟🏻";0;0;0;0;in;1597501994700541953;1730830095861059626;thisananta;https://twitter.com/thisananta/status/1730888738086223884
Sat Dec 02 09:56:39 +0000 2023;1730888703156109531;"Ganjar Pranowo serap aspirasi soal kebebasan beribadah dan pembangunan rumah ibadah dengan sejumlah tokoh umat Kristen #GanjarKebhinekaanNKRI https://t.co/7hReCulv5g";0;0;0;1;in;1435790843051266051;1730888703156109531;AzizLaheut;https://twitter.com/AzizLaheut/status/1730888703156109531
Sat Dec 02 09:56:38 +0000 2023;1730888699486081107;"Salam 3 Jari Ganjar Pranowo Mahfud MD 🤟 https://t.co/782Ia97chq";0;0;0;0;in;1334214305315622912;1730888699486081107;Hanadiaa_;https://twitter.com/Hanadiaa_/status/1730888699486081107
Sat Dec 02 09:56:30 +0000 2023;1730888663905796202;"Wahana berkarya bagi generasi muda di alam modern era ke depan  Amat dipahami GAMA 👌🫶🤟  Ganjar Mahfud Cr3ative https://t.co/pum6hHwyM9";0;0;2;7;in;197373511;1730888663905796202;TeweL0101;https://twitter.com/TeweL0101/status/1730888663905796202
Sat Dec 02 09:56:24 +0000 2023;1730888639427817897;"Apa yang membuat Ganjar Mahfud dirugikan dalam Pilpres atas putusan MK yang membuat kesempatan Gibran untuk maju?   Apa ya? Ada yang tau? Kalau ada yang tau, kasih tau dong..😊";6;53;2;21;in;1447610310529982467;1730888639427817897;TeddGus;https://twitter.com/TeddGus/status/1730888639427817897
Sat Dec 02 09:56:23 +0000 2023;1730888635426513396;"@tempodotco Forum sepenting ini om gemoy kemanakah? Kenapa tidak hadir? Tidak siapkah menghadapi dunia? Respect untuk pa Ganjar &amp  pa Anies https://t.co/ZpF4CkH5Vo";0;0;0;1;in;1500252005930975232;1730870056735900016;ManBehindThe9un;https://twitter.com/ManBehindThe9un/status/1730888635426513396
Sat Dec 02 09:56:17 +0000 2023;1730888608926810232;"Terima kasih kepada Pak Ganjar dan Pak Mahfud MD yang berkomitmen melawan kejahatan luar biasa. Semoga langkah tegas mereka membawa dampak positif bagi keadilan. @indoredarmy_ID  GPMMD 4Ende https://t.co/O1o4EdM7JW";0;0;0;0;in;1687421055244386304;1730888608926810232;AyuLestales;https://twitter.com/AyuLestales/status/1730888608926810232
Sat Dec 02 09:56:16 +0000 2023;1730888605634326952;"Selamat Pak Ganjar, telah membawa perubahan positif dalam sistem pendidikan dengan menggabungkan sekolah vokasi. @Naufalazfa08  GPMMD 4Ende https://t.co/6TZDhTND95";0;0;0;0;in;1688822957588819968;1730888605634326952;FildzaIsra121;https://twitter.com/FildzaIsra121/status/1730888605634326952
Sat Dec 02 09:56:09 +0000 2023;1730888573870911934;"Pak Mahfud MD dan Pak Ganjar, semoga semangat kekeluargaan kalian membawa keberkahan bagi seluruh rakyat Indonesia. @G_0zora23  GPMMD 4Ende https://t.co/c67x3Ey8lL";0;0;0;0;in;1683721960856117249;1730888573870911934;rinaamaharanie;https://twitter.com/rinaamaharanie/status/1730888573870911934
Sat Dec 02 09:56:08 +0000 2023;1730888572688031846;"Pak Ganjar, langkah Anda untuk mendekatkan negara dengan masyarakat melalui dialog patut diapresiasi dan diteruskan oleh para pemimpin lainnya. @ciaaath131  GPMMD 4Ende https://t.co/QhIwCFccwC";0;0;0;0;in;1684775195947700224;1730888572688031846;MilaAzahrah;https://twitter.com/MilaAzahrah/status/1730888572688031846
Sat Dec 02 09:56:05 +0000 2023;1730888560176484703;"Apresiasi tinggi untuk Pak Ganjar dan Pak Mahfud MD yang memiliki tekad kuat untuk memajukan destinasi wisata. Semoga hasilnya positif dan berkelanjutan. @RahmatAffandhy  GPMMD 4Ende https://t.co/BFew2VoN3O";0;0;0;0;in;1686263635482734592;1730888560176484703;syarlomario;https://twitter.com/syarlomario/status/1730888560176484703
Sat Dec 02 09:56:05 +0000 2023;1730888560105173346;"Pak Ganjar menciptakan lingkungan pendidikan yang mendukung perkembangan optimal setiap anak. @dinrosyidin  GPMMD 4Ende https://t.co/zELTtE0KdS";0;0;0;0;in;1689181338744889344;1730888560105173346;anandareivna1;https://twitter.com/anandareivna1/status/1730888560105173346
Sat Dec 02 09:55:58 +0000 2023;1730888528182321423;"Pak Ganjar dan Pak Mahfud MD membuktikan bahwa keinginan mulia untuk keadilan bisa diwujudkan dengan tindakan nyata. Semoga langkah mereka diikuti oleh banyak pemimpin lainnya. @himynameizway  GPMMD 4Ende https://t.co/vwBg3Ebqau";0;0;0;0;in;1686670054119837697;1730888528182321423;agustrhamadani;https://twitter.com/agustrhamadani/status/1730888528182321423
Sat Dec 02 09:55:57 +0000 2023;1730888526756237562;"Tanpa beban radikal, Pak Ganjar dan Pak Mahfud MD membuktikan bahwa kepemimpinan dapat berjalan seiring dengan keberagaman. @ahmdzan2  GPMMD 4Ende https://t.co/bf76fNsTEl";0;0;0;0;in;1691004788325175296;1730888526756237562;nadialstr12;https://twitter.com/nadialstr12/status/1730888526756237562
Sat Dec 02 09:55:57 +0000 2023;1730888526538096830;"Ganjar-Mahfud benar-benar memahami pentingnya pelayanan kesehatan yang merata dengan program Rumah Sakit tingkat Madya di setiap kabupaten/kota. Langkah konkret untuk keadilan kesehatan. @just4tien  GPMMD 4Ende https://t.co/hmStYqBYKK";0;0;0;0;in;1681529866024554496;1730888526538096830;__dhearasati;https://twitter.com/__dhearasati/status/1730888526538096830
Sat Dec 02 09:55:49 +0000 2023;1730888490584592863;"Pak Ganjar, kebijakan pro-pendidikan Anda membuka pintu peluang bagi generasi muda untuk berkembang maksimal. @maxbullnisme  GPMMD 4Ende https://t.co/gepGaH8MK3";0;0;0;0;in;1684148675273195528;1730888490584592863;RyanFadilah13_;https://twitter.com/RyanFadilah13_/status/1730888490584592863
Sat Dec 02 09:55:47 +0000 2023;1730888485475856443;"Dengan suguhan pertunjukan adat khas daerah mereka, semakin menambah semarak acara sambutan tersebut. Suasana penuh kekeluargaan pun kian terpancar selama Ganjar berada disana.";0;0;0;0;in;1244292531090624512;1730888483361927282;YudhaShanny2;https://twitter.com/YudhaShanny2/status/1730888485475856443
Sat Dec 02 09:55:47 +0000 2023;1730888483361927282;"Totalitas tanpa batas tampak tercermin dari aktivitas masyarakat Rote, NTT yang begitu kompak dan totalitas kala menyambut calon pemimpinnya di tanah tempat mereka tinggal. . Ganjar Mahfud Cr3ative, Capres,Jokowi, Reuni 212, Cantik, Jokowi Kiki Fatmala, Arhan, E-KTP, Desember https://t.co/eDNcsxKLbg";0;1;4;6;in;1244292531090624512;1730888483361927282;YudhaShanny2;https://twitter.com/YudhaShanny2/status/1730888483361927282
Sat Dec 02 09:55:46 +0000 2023;1730888481403240524;"Kualitas destinasi wisata yang dikelola dengan baik akan meningkatkan daya tarik bagi wisatawan. Selamat untuk Pak Ganjar dan Pak Mahfud MD yang memprioritaskan hal ini. @rahsatria1  GPMMD 4Ende https://t.co/q3woKFEMH8";0;0;0;0;in;1686571456753553408;1730888481403240524;sekarknsh2_;https://twitter.com/sekarknsh2_/status/1730888481403240524
Sat Dec 02 09:55:43 +0000 2023;1730888464940576979;"Keterlibatan masyarakat lokal dalam pengelolaan destinasi wisata menciptakan keberagaman dan keunikan. Selamat kepada Pak Ganjar dan Pak Mahfud MD yang mendorong hal ini. @RahmatH51023022  GPMMD 4Ende https://t.co/aCIwUxm6A3";0;0;0;0;in;1686581068391202816;1730888464940576979;mrnoglrdooo;https://twitter.com/mrnoglrdooo/status/1730888464940576979
Sat Dec 02 09:55:36 +0000 2023;1730888438197682199;"Pak Mahfud MD dan Pak Ganjar, semoga semangat kekeluargaan kalian memberikan inspirasi bagi pemimpin di seluruh dunia. @GaalehOkkta  GPMMD 4Ende https://t.co/sH5vTBzaLy";0;0;0;0;in;1683954416142123008;1730888438197682199;nvchevynza;https://twitter.com/nvchevynza/status/1730888438197682199
Sat Dec 02 09:55:31 +0000 2023;1730888415191961814;"Dalam setiap tindakan, tergambar jelas semangat kekeluargaan yang diusung oleh Pak Ganjar dan Pak Mahfud MD. @Boyscitycasual  GPMMD 4Ende https://t.co/RBrqIWxmNW";0;0;0;0;in;1683683214186147840;1730888415191961814;NisaPermat25951;https://twitter.com/NisaPermat25951/status/1730888415191961814
Sat Dec 02 09:55:28 +0000 2023;1730888404316111109;"@DedynurPalakka @ganjarpranowo Senyum nya jelas mentertawakan ganjar,  kesimpulannya setuju Amin ya....";0;0;0;0;in;1603628665169858561;1730617348678365319;kenzo38000;https://twitter.com/kenzo38000/status/1730888404316111109
Sat Dec 02 09:55:25 +0000 2023;1730888389501882368;"Terharu melihat tekad Pak Ganjar dan Pak Mahfud MD untuk menjadikan pemerintahan lebih dekat dengan masyarakat melalui digitalisasi. Semoga upaya mereka memberikan kemudahan dan keadilan bagi semua. @ZHONY80096367  GPMMD 4Ende https://t.co/fkvvvzsgRb";0;0;0;0;in;1689905140936179713;1730888389501882368;baskorohend;https://twitter.com/baskorohend/status/1730888389501882368
Sat Dec 02 09:55:16 +0000 2023;1730888352239685759;"Inisiatif Pak Ganjar memberikan harapan baru bagi anak bangsa, memastikan mereka tidak hanya lulus sekolah tapi siap menghadapi dunia pekerjaan. @naufandiweldan  GPMMD 4Ende https://t.co/0v8HFsqQBu";0;0;0;0;in;1688398518090956800;1730888352239685759;NomadVelocity;https://twitter.com/NomadVelocity/status/1730888352239685759
Sat Dec 02 09:55:13 +0000 2023;1730888339367329960;"@ganjarpranowo Raut2 wajah bahagia orang2 bisa bertemu dengan pak ganjar langsung";0;0;0;0;in;1626864354099605504;1730825211342405780;yenitaputri44;https://twitter.com/yenitaputri44/status/1730888339367329960
Sat Dec 02 09:55:12 +0000 2023;1730888337970667582;"Mahfud MD dan Ganjar, terima kasih atas upaya kalian dalam menciptakan pendidikan yang sesuai dengan kebutuhan pasar kerja. Semoga hasilnya melampaui ekspektasi. @persikfckediri  GPMMD 4Ende https://t.co/telor1PFia";0;0;0;0;in;1695013596257001474;1730888337970667582;SyahputroR74146;https://twitter.com/SyahputroR74146/status/1730888337970667582
Sat Dec 02 09:54:57 +0000 2023;1730888274871492697;"Gaspol Pak Ganjar~! 🤟 https://t.co/WYuBCJZDhV";0;0;0;0;in;1684835201686659072;1730888274871492697;SemuaGanjar;https://twitter.com/SemuaGanjar/status/1730888274871492697
Sat Dec 02 09:54:55 +0000 2023;1730888265107116336;"Ganjar dan Mahfud MD telah membuka jalan bagi anak-anak bangsa untuk mengejar impian mereka melalui sekolah vokasi. Semoga setiap anak dapat menemukan potensi terbaiknya. @perwita_rahmat  GPMMD 4Ende https://t.co/75YlRc0B6z";0;0;0;0;in;1689892572515487744;1730888265107116336;NikoAlfiian;https://twitter.com/NikoAlfiian/status/1730888265107116336
Sat Dec 02 09:54:54 +0000 2023;1730888263089692811;"Ganjar Pranowo mendorong Indonesia mewujudkan kedaulatan pangan #GanjarKebhinekaanNKRI https://t.co/Hcsvakr2Uq";0;0;0;1;in;1435790843051266051;1730888263089692811;AzizLaheut;https://twitter.com/AzizLaheut/status/1730888263089692811
Sat Dec 02 09:54:53 +0000 2023;1730888259138625851;"Tiba di Bandara Muhammad Salahuddinbelo, Nusa Tenggara (2/12/2023). Ganjar langsung disambut hangat dan penuh antusias oleh warga, sekaligus dipakaikan kalung khas masyarakat setempat.  Ganjar Mahfud M3nang🤟3️⃣ https://t.co/GHAeO6P4LY";0;0;0;7;in;1320760933946331136;1730888259138625851;LArismi11;https://twitter.com/LArismi11/status/1730888259138625851
Sat Dec 02 09:54:48 +0000 2023;1730888236422386141;"Sukses selalu untuk Pak Ganjar dan Pak Mahfud MD, semoga cita-cita mereka membawa kebaikan bagi anak-anak Indonesia. @FajrVhisnu11  GPMMD 4Ende https://t.co/yp9SICTwh2";0;0;0;0;in;1684473824082034688;1730888236422386141;AvalonL56287;https://twitter.com/AvalonL56287/status/1730888236422386141
Sat Dec 02 09:54:42 +0000 2023;1730888211344552201;"Sebagai Relawan mas Ganjar dan Pak Mahmud, 14 Februari adalah simbol dukungan.  Begitu juga, sejak pelanggaran etik berat oleh Sang Paman @officialMKRI , maka saya akan sebagai Re-Lawan untuk hal ini.";0;0;0;2;in;1351186986;1730888211344552201;saposikompak;https://twitter.com/saposikompak/status/1730888211344552201
Sat Dec 02 09:54:42 +0000 2023;1730888209633354068;"Inovasi Pak Ganjar membawa angin segar dalam dunia pendidikan, membuka peluang lebih besar bagi generasi penerus. @nazrielian98  GPMMD 4Ende https://t.co/MnjBJuzmAM";0;0;0;0;in;1688420589357465601;1730888209633354068;AjibMaulan3;https://twitter.com/AjibMaulan3/status/1730888209633354068
Sat Dec 02 09:54:41 +0000 2023;1730888205208367184;"Ganjar membawa angin segar dengan memberikan kebebasan kepada anak-anak bangsa untuk mengeksplorasi minat mereka melalui sekolah vokasi. Semoga generasi kita menjadi lebih unggul. @PetlovePetrus  GPMMD 4Ende https://t.co/BA1lkWA4IM";0;0;0;0;in;1681919172115316736;1730888205208367184;FujiHastut62;https://twitter.com/FujiHastut62/status/1730888205208367184
Sat Dec 02 09:54:38 +0000 2023;1730888195548893514;"@MbahSulurKra @kurawa Kalo prestasi Ganjar, ga usah diobral maka dia dipilih kembali 2P bro. Maka dia ditugaskan Partai utk pimpin ke level lebih tinggi. Rkyt yg cerdas, sekali domisili di Sabang/Merauke, akan bernalar, kalo buruk memimpin, tdk mungkin dipilih lagi! Dan rkyt Jateng bukan orang"bodoh.";0;0;0;0;in;1681943465050132480;1730779585728655799;PocoRedmip3397;https://twitter.com/PocoRedmip3397/status/1730888195548893514
Sat Dec 02 09:54:38 +0000 2023;1730888192331792649;"Pak Ganjar dan Pak Mahfud MD, sukses untuk upaya kalian dalam membangun negara yang bersih dari korupsi. @hime1108  GPMMD 4Ende https://t.co/0CCDLztbDS";0;0;0;0;in;1687110667814440960;1730888192331792649;sheffarahmawati;https://twitter.com/sheffarahmawati/status/1730888192331792649
Sat Dec 02 09:54:34 +0000 2023;1730888176951300203;"Keputusan Pak Ganjar dan Pak Mahfud MD memberikan harapan bahwa keadilan masih bisa ditegakkan. Semoga langkah mereka menjadi tonggak penting untuk perubahan yang lebih baik. @indonesiaimaji  GPMMD 4Ende https://t.co/0c7QVM5K6n";0;0;0;0;in;1691345284939542528;1730888176951300203;reyzalrmdhn;https://twitter.com/reyzalrmdhn/status/1730888176951300203
Sat Dec 02 09:54:32 +0000 2023;1730888170877989080;"@C_D3pp Takut kepinteran dan ide serta gagasan di contek sama Anies dan Ganjar....   Kan dia pandai taulan.....wkwkwk  Gak nyambung....";0;0;0;1;in;1684931871606792197;1730847732129255893;RNyaen22295;https://twitter.com/RNyaen22295/status/1730888170877989080
Sat Dec 02 09:54:32 +0000 2023;1730888166931087394;"Ganjar dan Mahfud MD, semoga program kebebasan minat ini menjadi cikal bakal perubahan besar di dunia pendidikan. Teruslah berinovasi untuk masa depan bangsa. @MpmCharles  GPMMD 4Ende https://t.co/NopTeorbOo";0;0;0;0;in;1688761215856848897;1730888166931087394;RiizalAlvian;https://twitter.com/RiizalAlvian/status/1730888166931087394
Sat Dec 02 09:54:29 +0000 2023;1730888158433415647;"@TomCruzz555 Biarin dah mengkin ngadepi Armi nya Ganjar mrk kewalahan 😂😂😂😂 https://t.co/slYFJMzPyv";0;1;0;1;in;1629050677795368960;1730863729724838361;SeriDianawati;https://twitter.com/SeriDianawati/status/1730888158433415647
